level,category,word,kana,romaji,pos,meaning_zh,example,example_zh
N3,接続詞・連体詞・連語,並びに,ならびに,narabini,接続,以及、和,父（ちち）並（なら）びに母（はは）が出席（しゅっせき）します。,父親以及母親都會出席。
N3,接続詞・連体詞・連語,あるいは,あるいは,aruiwa,接続,或者,電話（でんわ）あるいはメールで連絡（れんらく）してください。,請用電話或者電子郵件聯絡。
N3,接続詞・連体詞・連語,もしくは,もしくは,moshikuwa,接続,或者,現金（げんきん）もしくはカードで払（はら）えます。,可以用現金或者信用卡付款。
N3,接続詞・連体詞・連語,なお,なお,nao,接続,此外、另外,会議（かいぎ）は三時（さんじ）です。なお、資料（しりょう）は当日（とうじつ）配（くば）ります。,會議是三點。此外，資料當天發放。
N3,接続詞・連体詞・連語,一方,いっぽう,ippō,接続,另一方面,兄（あに）は静（しず）かです。一方（いっぽう）、弟（おとうと）はにぎやかです。,哥哥很安靜。另一方面，弟弟很活潑。
N3,接続詞・連体詞・連語,その上,そのうえ,sonoue,接続,而且、加上,この店（みせ）は安（やす）い。その上（うえ）、おいしいです。,這家店便宜。而且很好吃。
N3,接続詞・連体詞・連語,その結果,そのけっか,sonokekka,接続,結果、於是,毎日（まいにち）走（はし）った。その結果（けっか）、健康（けんこう）になりました。,每天跑步。結果變健康了。
N3,接続詞・連体詞・連語,それにしても,それにしても,sorenishitemo,接続,即使如此、話說回來,話（はなし）は聞（き）いた。それにしても、ひどい話（はなし）だ。,我聽說了。即使如此，還是很過分。
N3,接続詞・連体詞・連語,なんと,なんと,nanto,接続,竟然、多麼,なんと、彼（かれ）が一位（いちい）になりました。,竟然，他得了第一名。
N3,接続詞・連体詞・連語,あらゆる,あらゆる,arayuru,連体,所有的、一切的,あらゆる方法（ほうほう）を試（ため）してみました。,所有的方法都試過了。
N3,接続詞・連体詞・連語,いわゆる,いわゆる,iwayuru,連体,所謂的,彼（かれ）はいわゆる天才（てんさい）です。,他就是所謂的天才。
N3,接続詞・連体詞・連語,単なる,たんなる,tannaru,連体,只是、單純的,それは単（たん）なるうわさです。,那只是單純的謠言。
N3,接続詞・連体詞・連語,ほんの,ほんの,honno,連体,僅僅、一點點,これはほんの気持（きも）ちです。,這只是我的一點心意。
N3,接続詞・連体詞・連語,たった,たった,tatta,連体,僅僅、只有,たった一人（ひとり）で全部（ぜんぶ）やりました。,僅僅一個人就全部做完了。
N3,接続詞・連体詞・連語,我が,わが,waga,連体,我的、我們的,我（わ）が家（や）へようこそ。,歡迎來到我家。
N3,接続詞・連体詞・連語,例の,れいの,reino,連体,那個（提過的）,例（れい）の件（けん）はどうなりましたか。,那件事（提過的）後來怎麼樣了？
N3,接続詞・連体詞・連語,さらに,さらに,sarani,接続,進一步、更加,値段（ねだん）が安（やす）い。さらに、品質（ひんしつ）もいいです。,價格便宜。而且品質也好。
N3,接続詞・連体詞・連語,しかも,しかも,shikamo,接続,而且、並且,彼（かれ）は頭（あたま）がいい。しかも、優（やさ）しいです。,他很聰明。而且很溫柔。
N3,接続詞・連体詞・連語,すなわち,すなわち,sunawachi,接続,即、也就是,一年（いちねん）の最初（さいしょ）の月（つき）、すなわち一月（いちがつ）です。,一年最初的月份，也就是一月。
N3,接続詞・連体詞・連語,ただ,ただ,tada,接続,只是、不過,この案（あん）はいい。ただ、費用（ひよう）が心配（しんぱい）です。,這個方案很好。只是費用讓人擔心。
N3,接続詞・連体詞・連語,もっとも,もっとも,mottomo,接続,話雖如此、不過,彼（かれ）は毎日（まいにち）来（き）ます。もっとも、遅刻（ちこく）が多（おお）いです。,他每天都來。不過，經常遲到。
N3,接続詞・連体詞・連語,だが,だが,daga,接続,但是、可是,彼（かれ）は謝（あやま）った。だが、私（わたし）は許（ゆる）せなかった。,他道歉了。但是我無法原諒。
N3,接続詞・連体詞・連語,ですから,ですから,desukara,接続,所以、因此,今日（きょう）は雨（あめ）です。ですから、傘（かさ）を持（も）って行（い）きます。,今天下雨。所以要帶傘去。
N3,接続詞・連体詞・連語,そこで,そこで,sokode,接続,於是、因此,道（みち）が分（わ）からなかった。そこで、警官（けいかん）に聞（き）きました。,不知道路。於是問了警察。
N3,接続詞・連体詞・連語,だとすれば,だとすれば,datosureba,接続,如果那樣的話,彼（かれ）が来（こ）ない。だとすれば、予定（よてい）を変（か）えましょう。,他不來。如果那樣的話，就改變計畫吧。
N3,接続詞・連体詞・連語,とはいえ,とはいえ,towaie,接続,雖說如此,もう春（はる）だ。とはいえ、まだ寒（さむ）い日（ひ）が続（つづ）きます。,已經是春天了。雖說如此，還是持續著寒冷的日子。
N3,接続詞・連体詞・連語,にも関わらず,にもかかわらず,nimokakawarazu,接続,儘管如此,雨（あめ）にも関（かか）わらず、大勢（おおぜい）の人（ひと）が来（き）ました。,儘管下雨，還是來了很多人。
N3,接続詞・連体詞・連語,それでも,それでも,soredemo,接続,即使如此、儘管如此,何度（なんど）も失敗（しっぱい）した。それでも、彼（かれ）は諦（あきら）めなかった。,失敗了好幾次。即使如此，他也沒有放棄。
N3,接続詞・連体詞・連語,それどころか,それどころか,soredokoroka,接続,非但如此、反而,謝（あやま）らない。それどころか、怒（おこ）り出（だ）しました。,不但不道歉，反而還生氣了。
N3,接続詞・連体詞・連語,反面,はんめん,hanmen,接続,另一方面、反面,便利（べんり）な反面（はんめん）、危険（きけん）もあります。,方便的另一面，也有危險。
N3,接続詞・連体詞・連語,半面,はんめん,hanmen,接続,另一方面,厳（きび）しい先生（せんせい）だが、半面（はんめん）優（やさ）しさもある。,雖然是嚴格的老師，但另一方面也很溫柔。
N3,接続詞・連体詞・連語,従って,したがって,shitagatte,接続,因此、從而,規則（きそく）が変（か）わった。従（したが）って、手続（てつづ）きも変（か）わります。,規則變了。因此手續也會改變。
N3,接続詞・連体詞・連語,ゆえに,ゆえに,yueni,接続,因此、故,我（われ）思（おも）う、ゆえに我（われ）あり。,我思故我在。
N3,接続詞・連体詞・連語,おかげで,おかげで,okagede,接続,多虧、託福,あなたのおかげで、うまくいきました。,多虧了你，事情很順利。
N3,接続詞・連体詞・連語,せいで,せいで,seide,接続,都怪、由於,寝坊（ねぼう）したせいで、電車（でんしゃ）に乗（の）り遅（おく）れました。,都怪睡過頭，錯過了電車。
N3,接続詞・連体詞・連語,くせに,くせに,kuseni,接続,明明卻、儘管,知（し）っているくせに、教（おし）えてくれません。,明明知道卻不告訴我。
N3,接続詞・連体詞・連語,おまけに,おまけに,omakeni,接続,而且、再加上,道（みち）に迷（まよ）った。おまけに、雨（あめ）まで降（ふ）ってきました。,迷路了。再加上還下起雨來。
N3,接続詞・連体詞・連語,というのは,というのは,toiunowa,接続,這是因為、所謂,遅（おく）れました。というのは、事故（じこ）があったからです。,遲到了。這是因為發生了事故。
N3,接続詞・連体詞・連語,というより,というより,toiuyori,接続,與其說、不如說,彼（かれ）は優（やさ）しいというより、甘（あま）いです。,與其說他溫柔，不如說是縱容。
N3,名詞：抽象・概念（補充）,発想,はっそう,hassō,名,構想；想法,この問題（もんだい）には新（あたら）しい発想（はっそう）が必要（ひつよう）です。,這個問題需要新的想法。
N3,名詞：抽象・概念（補充）,方針,ほうしん,hōshin,名,方針,会社（かいしゃ）の方針（ほうしん）が大（おお）きく変（か）わりました。,公司的方針有了很大的改變。
N3,名詞：抽象・概念（補充）,目安,めやす,meyasu,名,大致標準；依據,この数字（すうじ）を目安（めやす）にして計画（けいかく）を立（た）てます。,以這個數字為大致標準來擬定計畫。
N3,名詞：抽象・概念（補充）,基盤,きばん,kiban,名,基礎；根基,生活（せいかつ）の基盤（きばん）をしっかり固（かた）めます。,把生活的根基穩固起來。
N3,名詞：抽象・概念（補充）,土台,どだい,dodai,名,地基；基礎,家（いえ）の土台（どだい）を丈夫（じょうぶ）に作（つく）ります。,把房子的地基做得堅固。
N3,名詞：抽象・概念（補充）,枠,わく,waku,名,框架；範圍,予算（よさん）の枠（わく）を超（こ）えないようにします。,注意不要超出預算的範圍。
N3,名詞：抽象・概念（補充）,仕組み,しくみ,shikumi,名,結構；機制,この機械（きかい）の仕組（しく）みを説明（せつめい）します。,說明這台機器的結構。
N3,名詞：抽象・概念（補充）,仕掛け,しかけ,shikake,名,機關；裝置,この箱（はこ）には面白（おもしろ）い仕掛（しか）けがあります。,這個箱子有有趣的機關。
N3,名詞：抽象・概念（補充）,手順,てじゅん,tejun,名,步驟；程序,作業（さぎょう）の手順（てじゅん）を確認（かくにん）します。,確認作業的步驟。
N3,名詞：抽象・概念（補充）,段取り,だんどり,dandori,名,安排；準備工作,会議（かいぎ）の段取（だんど）りを先（さき）に決（き）めます。,先決定會議的安排。
N3,名詞：抽象・概念（補充）,手間,てま,tema,名,工夫；費事,この料理（りょうり）はとても手間（てま）がかかります。,這道菜非常費工夫。
N3,名詞：抽象・概念（補充）,手数,てすう,tesū,名,麻煩；費事,お手数（てすう）をおかけして申（もう）し訳（わけ）ありません。,給您添麻煩，非常抱歉。
N3,名詞：抽象・概念（補充）,手続き,てつづき,tetsuzuki,名,手續,入学（にゅうがく）の手続（てつづ）きを済（す）ませました。,辦完了入學手續。
N3,名詞：抽象・概念（補充）,申し込み,もうしこみ,mōshikomi,名,申請；報名,参加（さんか）の申（もう）し込（こ）みは明日（あした）までです。,參加的報名到明天為止。
N3,名詞：抽象・概念（補充）,様式,ようしき,yōshiki,名,樣式；格式,決（き）まった様式（ようしき）で書類（しょるい）を書（か）きます。,用固定的格式填寫文件。
N3,名詞：抽象・概念（補充）,形式,けいしき,keishiki,名,形式,形式（けいしき）よりも内容（ないよう）のほうが大切（たいせつ）です。,比起形式，內容更重要。
N3,名詞：抽象・概念（補充）,内訳,うちわけ,uchiwake,名,明細；細目,費用（ひよう）の内訳（うちわけ）を教（おし）えてください。,請告訴我費用的明細。
N3,名詞：抽象・概念（補充）,見積もり,みつもり,mitsumori,名,估價；報價,工事（こうじ）の見積（みつ）もりをお願（ねが）いします。,請幫我估工程的價格。
N3,名詞：抽象・概念（補充）,矛盾,むじゅん,mujun,名,矛盾,彼（かれ）の話（はなし）には矛盾（むじゅん）があります。,他的話裡有矛盾。
N3,名詞：抽象・概念（補充）,対象,たいしょう,taishō,名,對象,この本（ほん）は子供（こども）を対象（たいしょう）にしています。,這本書以小孩為對象。
N3,名詞：抽象・概念（補充）,対称,たいしょう,taishō,名,對稱,この図形（ずけい）は左右（さゆう）対称（たいしょう）です。,這個圖形左右對稱。
N3,名詞：抽象・概念（補充）,法則,ほうそく,hōsoku,名,法則；規律,自然（しぜん）の法則（ほうそく）に従（したが）います。,遵循自然的法則。
N3,名詞：抽象・概念（補充）,定義,ていぎ,teigi,名,定義,この言葉（ことば）の定義（ていぎ）をはっきりさせます。,明確這個詞語的定義。
N3,名詞：抽象・概念（補充）,概要,がいよう,gaiyō,名,概要,計画（けいかく）の概要（がいよう）を先（さき）に説明（せつめい）します。,先說明計畫的概要。
N3,名詞：抽象・概念（補充）,要旨,ようし,yōshi,名,要旨；主旨,この文章（ぶんしょう）の要旨（ようし）をまとめます。,歸納這篇文章的主旨。
N3,名詞：抽象・概念（補充）,趣旨,しゅし,shushi,名,宗旨；用意,この会（かい）の趣旨（しゅし）を皆（みな）さんに伝（つた）えます。,把這個聚會的宗旨傳達給大家。
N3,名詞：抽象・概念（補充）,論点,ろんてん,ronten,名,論點,議論（ぎろん）の論点（ろんてん）を整理（せいり）します。,整理討論的論點。
N3,名詞：抽象・概念（補充）,課題,かだい,kadai,名,課題；待解決的問題,これからの課題（かだい）について考（かんが）えます。,思考今後的課題。
N3,名詞：抽象・概念（補充）,難題,なんだい,nandai,名,難題,難題（なんだい）を一（ひと）つずつ解決（かいけつ）します。,一個一個解決難題。
N3,名詞：抽象・概念（補充）,問題点,もんだいてん,mondaiten,名,問題點,計画（けいかく）の問題点（もんだいてん）を洗（あら）い出（だ）します。,找出計畫的問題點。
N3,名詞：抽象・概念（補充）,欠陥,けっかん,kekkan,名,缺陷,製品（せいひん）に欠陥（けっかん）が見（み）つかりました。,產品發現了缺陷。
N3,名詞：抽象・概念（補充）,支障,ししょう,shishō,名,妨礙；障礙,この件（けん）は仕事（しごと）に支障（ししょう）が出（で）ました。,這件事對工作造成了妨礙。
N3,名詞：抽象・概念（補充）,障害,しょうがい,shōgai,名,障礙,通信（つうしん）に障害（しょうがい）が起（お）きました。,通信發生了障礙。
N3,名詞：抽象・概念（補充）,妨げ,さまたげ,samatage,名,阻礙,騒音（そうおん）が勉強（べんきょう）の妨（さまた）げになります。,噪音成為讀書的阻礙。
N3,名詞：抽象・概念（補充）,弊害,へいがい,heigai,名,弊端；害處,その制度（せいど）には弊害（へいがい）もあります。,那個制度也有弊端。
N3,名詞：抽象・概念（補充）,恩恵,おんけい,onkei,名,恩惠；好處,私（わたし）たちは自然（しぜん）の恩恵（おんけい）を受（う）けています。,我們受到大自然的恩惠。
N3,名詞：抽象・概念（補充）,効率,こうりつ,kōritsu,名,效率,工夫（くふう）して作業（さぎょう）の効率（こうりつ）を上（あ）げます。,下功夫提高作業的效率。
N3,名詞：抽象・概念（補充）,能率,のうりつ,nōritsu,名,工作效能；效率,少（すこ）し休（やす）むと能率（のうりつ）が良（よ）くなります。,稍微休息一下效率會變好。
N3,名詞：抽象・概念（補充）,成果,せいか,seika,名,成果,長年（ながねん）の努力（どりょく）の成果（せいか）が出（で）ました。,多年努力的成果出來了。
N3,名詞：抽象・概念（補充）,実績,じっせき,jisseki,名,實績；成績,これまでの実績（じっせき）が高（たか）く評価（ひょうか）されました。,至今的實績受到高度肯定。
N3,名詞：抽象・概念（補充）,業績,ぎょうせき,gyōseki,名,業績,今年（ことし）は会社（かいしゃ）の業績（ぎょうせき）が伸（の）びました。,今年公司的業績成長了。
N3,名詞：抽象・概念（補充）,水準,すいじゅん,suijun,名,水準；水平,この国（くに）は生活（せいかつ）の水準（すいじゅん）が高（たか）いです。,這個國家的生活水準很高。
N3,名詞：抽象・概念（補充）,見込み,みこみ,mikomi,名,預期；希望,この計画（けいかく）は成功（せいこう）の見込（みこ）みが高（たか）いです。,這個計畫成功的希望很高。
N3,名詞：抽象・概念（補充）,見通し,みとおし,mitōshi,名,展望；預測,今後（こんご）の見通（みとお）しをしっかり立（た）てます。,對今後做出明確的預測。
N3,名詞：抽象・概念（補充）,兆し,きざし,kizashi,名,徵兆；跡象,景気（けいき）が回復（かいふく）する兆（きざ）しが見（み）えます。,看得到景氣回復的徵兆。
N3,名詞：抽象・概念（補充）,気配,けはい,kehai,名,跡象；氣息,誰（だれ）かがいる気配（けはい）がします。,感覺有人在的氣息。
N3,名詞：抽象・概念（補充）,雰囲気,ふんいき,fun'iki,名,氣氛,この店（みせ）は雰囲気（ふんいき）がとてもいいです。,這家店的氣氛非常好。
N3,名詞：抽象・概念（補充）,実態,じったい,jittai,名,實際情況,現場（げんば）の実態（じったい）を詳（くわ）しく調（しら）べます。,詳細調查現場的實際情況。
N3,名詞：抽象・概念（補充）,実情,じつじょう,jitsujō,名,實情,この地域（ちいき）の実情（じつじょう）を知（し）りたいです。,想了解這個地區的實情。
N3,名詞：抽象・概念（補充）,本質,ほんしつ,honshitsu,名,本質,問題（もんだい）の本質（ほんしつ）を見抜（みぬ）きます。,看穿問題的本質。
N3,名詞：抽象・概念（補充）,核心,かくしん,kakushin,名,核心,話（はなし）がだんだん核心（かくしん）に近（ちか）づきました。,話題漸漸接近了核心。
N3,名詞：抽象・概念（補充）,限界,げんかい,genkai,名,極限；界限,もう体力（たいりょく）の限界（げんかい）を感（かん）じます。,已經感到體力的極限了。
N3,名詞：抽象・概念（補充）,極限,きょくげん,kyokugen,名,極限,選手（せんしゅ）たちは極限（きょくげん）まで努力（どりょく）しました。,選手們努力到了極限。
N3,名詞：抽象・概念（補充）,頂点,ちょうてん,chōten,名,頂點,彼女（かのじょ）の人気（にんき）は頂点（ちょうてん）に達（たっ）しました。,她的人氣達到了頂點。
N3,名詞：抽象・概念（補充）,絶頂,ぜっちょう,zecchō,名,巔峰；絕頂,今（いま）が彼（かれ）の人生（じんせい）の絶頂（ぜっちょう）です。,現在是他人生的巔峰。
N3,名詞：抽象・概念（補充）,背景,はいけい,haikei,名,背景,この事件（じけん）の背景（はいけい）を詳（くわ）しく調（しら）べます。,詳細調查這起事件的背景。
N3,名詞：抽象・概念（補充）,根拠,こんきょ,konkyo,名,根據；依據,その意見（いけん）には根拠（こんきょ）がありません。,那個意見沒有根據。
N3,名詞：抽象・概念（補充）,理屈,りくつ,rikutsu,名,道理；歪理,理屈（りくつ）ばかり言（い）わないでください。,請不要光講一堆道理。
N3,名詞：抽象・概念（補充）,一致,いっち,icchi,名,一致,みんなの意見（いけん）がやっと一致（いっち）しました。,大家的意見終於一致了。
N3,名詞：抽象・概念（補充）,相違,そうい,sōi,名,差異；不同,二人（ふたり）の考（かんが）えには大（おお）きな相違（そうい）があります。,兩人的想法有很大的差異。
N3,名詞：抽象・概念（補充）,区分,くぶん,kubun,名,區分,ごみを種類（しゅるい）ごとに区分（くぶん）します。,把垃圾按種類區分。
N3,名詞：抽象・概念（補充）,仮定,かてい,katei,名,假設,その仮定（かてい）は本当（ほんとう）に正（ただ）しいですか。,那個假設真的正確嗎？
N3,名詞：抽象・概念（補充）,発端,ほったん,hottan,名,開端；起因,小（ちい）さな誤解（ごかい）がこの事件（じけん）の発端（ほったん）です。,一個小小的誤會是這起事件的開端。
N3,名詞：抽象・概念（補充）,余地,よち,yochi,名,餘地,この計画（けいかく）にはまだ改善（かいぜん）の余地（よち）があります。,這個計畫還有改善的餘地。
N3,名詞：社會・經濟・仕事（補充）,身分,みぶん,mibun,名,身分,身分（みぶん）を証明（しょうめい）する書類（しょるい）が必要（ひつよう）です。,需要能證明身分的文件。
N3,名詞：社會・經濟・仕事（補充）,礼儀,れいぎ,reigi,名,禮儀,彼（かれ）はとても礼儀（れいぎ）正（ただ）しい人（ひと）です。,他是個非常有禮貌的人。
N3,名詞：社會・經濟・仕事（補充）,行儀,ぎょうぎ,gyōgi,名,舉止；規矩,子供（こども）に食事（しょくじ）の行儀（ぎょうぎ）を教（おし）えます。,教小孩用餐的規矩。
N3,名詞：社會・經濟・仕事（補充）,職種,しょくしゅ,shokushu,名,職業類別,自分（じぶん）が希望（きぼう）する職種（しょくしゅ）を選（えら）びます。,選擇自己希望的職業類別。
N3,名詞：社會・經濟・仕事（補充）,業種,ぎょうしゅ,gyōshu,名,行業種類,この町（まち）にはいろいろな業種（ぎょうしゅ）の会社（かいしゃ）があります。,這個城鎮有各種行業的公司。
N3,名詞：社會・經濟・仕事（補充）,分野,ぶんや,bun'ya,名,領域,彼（かれ）は専門（せんもん）の分野（ぶんや）で活躍（かつやく）しています。,他在專業領域相當活躍。
N3,名詞：社會・經濟・仕事（補充）,部署,ぶしょ,busho,名,部門,来月（らいげつ）から新（あたら）しい部署（ぶしょ）に移（うつ）ります。,下個月起調到新的部門。
N3,名詞：社會・經濟・仕事（補充）,応対,おうたい,ōtai,名,應對；接待,あの店員（てんいん）はお客（きゃく）への応対（おうたい）が丁寧（ていねい）です。,那位店員對客人的應對很周到。
N3,名詞：社會・經濟・仕事（補充）,接客,せっきゃく,sekkyaku,名,接待客人,私（わたし）は接客（せっきゃく）の仕事（しごと）が好（す）きです。,我喜歡接待客人的工作。
N3,名詞：社會・經濟・仕事（補充）,苦情,くじょう,kujō,名,抱怨；投訴,お客（きゃく）さんから苦情（くじょう）が来（き）ました。,收到了客人的投訴。
N3,名詞：社會・經濟・仕事（補充）,要望,ようぼう,yōbō,名,要求；期望,利用者（りようしゃ）の要望（ようぼう）にできるだけ応（こた）えます。,盡量回應使用者的要求。
N3,名詞：社會・經濟・仕事（補充）,流通,りゅうつう,ryūtsū,名,流通,来月（らいげつ）から新（あたら）しい商品（しょうひん）が流通（りゅうつう）します。,下個月起新商品開始流通。
N3,名詞：社會・經濟・仕事（補充）,在庫,ざいこ,zaiko,名,庫存,申（もう）し訳（わけ）ありませんが、その商品（しょうひん）は在庫（ざいこ）がありません。,很抱歉，那個商品沒有庫存。
N3,名詞：社會・經濟・仕事（補充）,品切れ,しなぎれ,shinagire,名,缺貨；賣完,人気（にんき）の商品（しょうひん）はすぐに品切（しなぎ）れになります。,熱門商品很快就會賣完。
N3,名詞：社會・經濟・仕事（補充）,発注,はっちゅう,hacchū,名,下訂單,必要（ひつよう）な部品（ぶひん）を工場（こうじょう）に発注（はっちゅう）します。,向工廠訂購需要的零件。
N3,名詞：社會・經濟・仕事（補充）,納品,のうひん,nōhin,名,交貨,明日（あした）までに商品（しょうひん）を納品（のうひん）します。,明天之前交貨。
N3,名詞：社會・經濟・仕事（補充）,更新,こうしん,kōshin,名,更新,来月（らいげつ）、部屋（へや）の契約（けいやく）を更新（こうしん）します。,下個月要更新房間的租約。
N3,名詞：社會・經濟・仕事（補充）,有効期限,ゆうこうきげん,yūkōkigen,名,有效期限,カードの有効期限（ゆうこうきげん）を確認（かくにん）してください。,請確認卡片的有效期限。
N3,名詞：社會・經濟・仕事（補充）,保証,ほしょう,hoshō,名,保證,この製品（せいひん）には一年（いちねん）の保証（ほしょう）が付（つ）いています。,這個產品附有一年的保證。
N3,名詞：社會・經濟・仕事（補充）,保証人,ほしょうにん,hoshōnin,名,保證人,部屋（へや）を借（か）りるには保証人（ほしょうにん）が必要（ひつよう）です。,租房子需要保證人。
N3,名詞：社會・經濟・仕事（補充）,返済,へんさい,hensai,名,償還；還款,毎月（まいつき）少（すこ）しずつ借金（しゃっきん）を返済（へんさい）します。,每個月一點一點償還借款。
N3,名詞：社會・經濟・仕事（補充）,利子,りし,rishi,名,利息,銀行（ぎんこう）に毎月（まいつき）利子（りし）を払（はら）います。,每個月向銀行支付利息。
N3,名詞：社會・經濟・仕事（補充）,金利,きんり,kinri,名,利率,最近（さいきん）、銀行（ぎんこう）の金利（きんり）が下（さ）がりました。,最近銀行的利率下降了。
N3,名詞：社會・經濟・仕事（補充）,手数料,てすうりょう,tesūryō,名,手續費,振込（ふりこみ）には手数料（てすうりょう）がかかります。,轉帳需要手續費。
N3,名詞：社會・經濟・仕事（補充）,消費税,しょうひぜい,shōhizei,名,消費稅,この値段（ねだん）には消費税（しょうひぜい）が含（ふく）まれています。,這個價格已含消費稅。
N3,名詞：社會・經濟・仕事（補充）,所得,しょとく,shotoku,名,所得；收入,所得（しょとく）に応（おう）じて税金（ぜいきん）を払（はら）います。,按所得繳納稅金。
N3,名詞：社會・經濟・仕事（補充）,年収,ねんしゅう,nenshū,名,年收入,彼（かれ）の年収（ねんしゅう）はかなり高（たか）いそうです。,聽說他的年收入相當高。
N3,名詞：社會・經濟・仕事（補充）,月給,げっきゅう,gekkyū,名,月薪,月給（げっきゅう）の中（なか）から家賃（やちん）を払（はら）います。,從月薪裡支付房租。
N3,名詞：社會・經濟・仕事（補充）,時給,じきゅう,jikyū,名,時薪,このアルバイトは時給（じきゅう）が高（たか）いです。,這份打工的時薪很高。
N3,名詞：社會・經濟・仕事（補充）,歩合,ぶあい,buai,名,抽成；比例,この仕事（しごと）の給料（きゅうりょう）は歩合（ぶあい）で決（き）まります。,這份工作的薪水按抽成決定。
N3,名詞：社會・經濟・仕事（補充）,小遣い,こづかい,kozukai,名,零用錢,母（はは）は毎月（まいつき）弟（おとうと）に小遣（こづか）いをあげます。,媽媽每個月給弟弟零用錢。
N3,名詞：社會・經濟・仕事（補充）,貯蓄,ちょちく,chochiku,名,儲蓄,将来（しょうらい）のために少（すこ）しずつ貯蓄（ちょちく）します。,為了將來一點一點儲蓄。
N3,名詞：社會・經濟・仕事（補充）,節約,せつやく,setsuyaku,名,節約,夏（なつ）でも電気（でんき）を節約（せつやく）します。,即使是夏天也節約用電。
N3,名詞：社會・經濟・仕事（補充）,浪費,ろうひ,rōhi,名,浪費,時間（じかん）の浪費（ろうひ）はよくありません。,浪費時間並不好。
N3,名詞：社會・經濟・仕事（補充）,贅沢,ぜいたく,zeitaku,名,奢侈,たまには贅沢（ぜいたく）な食事（しょくじ）を楽（たの）しみます。,偶爾享受一頓奢侈的餐點。
N3,名詞：社會・經濟・仕事（補充）,家計,かけい,kakei,名,家計；家庭經濟,妻（つま）が上手（じょうず）に家計（かけい）を管理（かんり）しています。,妻子把家計管理得很好。
N3,名詞：社會・經濟・仕事（補充）,生計,せいけい,seikei,名,生計,彼（かれ）は働（はたら）いて家族（かぞく）の生計（せいけい）を立（た）てています。,他工作維持家人的生計。
N3,名詞：社會・經濟・仕事（補充）,収支,しゅうし,shūshi,名,收支,毎月（まいつき）の収支（しゅうし）をノートに記録（きろく）します。,把每個月的收支記錄在筆記本上。
N3,名詞：社會・經濟・仕事（補充）,黒字,くろじ,kuroji,名,盈餘；黑字,今年（ことし）の会社（かいしゃ）は黒字（くろじ）でした。,今年公司有盈餘。
N3,名詞：社會・經濟・仕事（補充）,赤字,あかじ,akaji,名,赤字；虧損,今月（こんげつ）の家計（かけい）は赤字（あかじ）になりました。,這個月的家計出現了虧損。
N3,名詞：社會・經濟・仕事（補充）,破産,はさん,hasan,名,破產,多額（たがく）の借金（しゃっきん）が原因（げんいん）で破産（はさん）しました。,因鉅額借款而破產。
N3,名詞：社會・經濟・仕事（補充）,倒産,とうさん,tōsan,名,倒閉,不況（ふきょう）でその会社（かいしゃ）は倒産（とうさん）しました。,因不景氣，那家公司倒閉了。
N3,名詞：社會・經濟・仕事（補充）,不況,ふきょう,fukyō,名,不景氣,不況（ふきょう）のせいで仕事（しごと）が減（へ）りました。,因不景氣工作減少了。
N3,名詞：社會・經濟・仕事（補充）,失業,しつぎょう,shitsugyō,名,失業,彼（かれ）は失業（しつぎょう）して新（あたら）しい仕事（しごと）を探（さが）しています。,他失業後正在找新工作。
N3,名詞：社會・經濟・仕事（補充）,求人,きゅうじん,kyūjin,名,徵才；招聘,新聞（しんぶん）で近（ちか）くの求人（きゅうじん）を探（さが）します。,在報紙上找附近的徵才資訊。
N3,名詞：社會・經濟・仕事（補充）,雇用,こよう,koyō,名,雇用,会社（かいしゃ）は来年（らいねん）新（あたら）しい社員（しゃいん）を雇用（こよう）します。,公司明年將雇用新員工。
N3,名詞：社會・經濟・仕事（補充）,採用,さいよう,saiyō,名,錄用；採用,面接（めんせつ）に合格（ごうかく）してその会社（かいしゃ）に採用（さいよう）されました。,通過面試被那家公司錄用了。
N3,名詞：社會・經濟・仕事（補充）,昇進,しょうしん,shōshin,名,升遷,彼（かれ）は先月（せんげつ）課長（かちょう）に昇進（しょうしん）しました。,他上個月升為課長了。
N3,名詞：社會・經濟・仕事（補充）,転勤,てんきん,tenkin,名,調職,来月（らいげつ）から大阪（おおさか）に転勤（てんきん）します。,下個月起調職到大阪。
N3,名詞：社會・經濟・仕事（補充）,出張,しゅっちょう,shucchō,名,出差,来週（らいしゅう）、三日間（みっかかん）東京（とうきょう）に出張（しゅっちょう）します。,下週要去東京出差三天。
N3,名詞：社會・經濟・仕事（補充）,休暇,きゅうか,kyūka,名,休假,夏（なつ）に一週間（いっしゅうかん）の休暇（きゅうか）を取（と）ります。,夏天要請一週的假。
N3,名詞：社會・經濟・仕事（補充）,定年,ていねん,teinen,名,屆齡退休,父（ちち）は来年（らいねん）定年（ていねん）を迎（むか）えます。,父親明年屆齡退休。
N3,名詞：社會・經濟・仕事（補充）,勤務,きんむ,kinmu,名,上班；工作,この会社（かいしゃ）は土曜日（どようび）も勤務（きんむ）があります。,這家公司星期六也要上班。
N3,名詞：社會・經濟・仕事（補充）,給与,きゅうよ,kyūyo,名,薪資,毎月（まいつき）二十五日（にじゅうごにち）に給与（きゅうよ）が振（ふ）り込（こ）まれます。,每個月二十五號薪資會匯入。
