level,category,word,kana,romaji,pos,meaning_zh,example,example_zh
N2,い形容詞（N2）,白っぽい,しろっぽい,shiroppoi,い形,發白的、偏白的,空（そら）が白（しろ）っぽくなって、朝（あさ）が近（ちか）い。,天空泛白，天快亮了。
N2,い形容詞（N2）,黒っぽい,くろっぽい,kuroppoi,い形,發黑的、偏黑的,彼（かれ）は黒（くろ）っぽい服（ふく）ばかり着（き）ている。,他總是穿深色的衣服。
N2,い形容詞（N2）,照れくさい,てれくさい,terekusai,い形,害臊的、難為情的,人前（ひとまえ）で褒（ほ）められると照（て）れくさい。,在別人面前被稱讚會很難為情。
N2,い形容詞（N2）,分厚い,ぶあつい,buatsui,い形,厚的,図書館（としょかん）で分厚（ぶあつ）い辞書（じしょ）を借（か）りた。,在圖書館借了一本厚厚的字典。
N2,い形容詞（N2）,注意深い,ちゅういぶかい,chūibukai,い形,謹慎的、小心的,彼（かれ）は注意深（ちゅういぶか）く書類（しょるい）を確認（かくにん）した。,他謹慎地確認了文件。
N2,い形容詞（N2）,奥深い,おくぶかい,okubukai,い形,深奧的、幽深的,日本語（にほんご）の敬語（けいご）は奥深（おくぶか）い。,日語的敬語很深奧。
N2,い形容詞（N2）,根深い,ねぶかい,nebukai,い形,根深蒂固的,この問題（もんだい）の原因（げんいん）は根深（ねぶか）い。,這問題的原因根深蒂固。
N2,い形容詞（N2）,古臭い,ふるくさい,furukusai,い形,老套的、陳舊的,その考（かんが）え方（かた）は古臭（ふるくさ）いと言（い）われた。,那種想法被說很老套。
N2,い形容詞（N2）,面倒臭い,めんどうくさい,mendōkusai,い形,麻煩的、嫌麻煩的,雨（あめ）の日（ひ）は出（で）かけるのが面倒臭（めんどうくさ）い。,下雨天出門很麻煩。
N2,い形容詞（N2）,汗臭い,あせくさい,asekusai,い形,有汗臭味的,運動（うんどう）の後（あと）でシャツが汗臭（あせくさ）い。,運動後襯衫有汗臭味。
N2,な形容詞（N2）,円満,えんまん,enman,な形,圓滿、和睦,あの夫婦（ふうふ）はいつも円満（えんまん）で羨（うらや）ましい。,那對夫妻總是很和睦，令人羨慕。
N2,な形容詞（N2）,温厚,おんこう,onkō,な形,溫厚的,部長（ぶちょう）は温厚（おんこう）な人柄（ひとがら）で慕（した）われている。,部長性格溫厚，深受愛戴。
N2,な形容詞（N2）,寛大,かんだい,kandai,な形,寬大的,先生（せんせい）は生徒（せいと）の失敗（しっぱい）に寛大（かんだい）だ。,老師對學生的失敗很寬大。
N2,な形容詞（N2）,寛容,かんよう,kan'yō,な形,寬容的,異（こと）なる意見（いけん）にも寛容（かんよう）でありたい。,希望對不同的意見也能寬容。
N2,な形容詞（N2）,実直,じっちょく,jitchoku,な形,忠厚老實的,彼（かれ）は実直（じっちょく）で、決（けっ）して嘘（うそ）をつかない。,他忠厚老實，絕不說謊。
N2,な形容詞（N2）,律儀,りちぎ,richigi,な形,忠厚守禮的、規矩的,彼（かれ）は律儀（りちぎ）に毎年（まいとし）年賀状（ねんがじょう）をくれる。,他很守禮，每年都寄賀年卡給我。
N2,な形容詞（N2）,篤実,とくじつ,tokujitsu,な形,篤實誠懇的,彼（かれ）は温厚（おんこう）篤実（とくじつ）な人物（じんぶつ）として知（し）られている。,他以溫厚篤實的人物而聞名。
N2,な形容詞（N2）,忠実,ちゅうじつ,chūjitsu,な形,忠實的,犬（いぬ）は飼（か）い主（ぬし）に忠実（ちゅうじつ）な動物（どうぶつ）だ。,狗是對主人忠實的動物。
N2,な形容詞（N2）,勤勉,きんべん,kinben,な形,勤勉的,彼（かれ）は勤勉（きんべん）で、休（やす）まず働（はたら）く。,他很勤勉，不休息地工作。
N2,な形容詞（N2）,怠惰,たいだ,taida,な形,懶惰的,怠惰（たいだ）な生活（せいかつ）を改（あらた）めることにした。,我決定改掉懶惰的生活。
N2,な形容詞（N2）,横柄,おうへい,ōhei,な形,傲慢無禮的,客（きゃく）に対（たい）して横柄（おうへい）な態度（たいど）は許（ゆる）されない。,對客人擺出傲慢無禮的態度是不被允許的。
N2,な形容詞（N2）,傲慢,ごうまん,gōman,な形,傲慢的,成功（せいこう）して傲慢（ごうまん）になってはいけない。,不能因為成功就變得傲慢。
N2,な形容詞（N2）,高慢,こうまん,kōman,な形,高傲的,彼女（かのじょ）の高慢（こうまん）な物言（ものい）いが鼻（はな）につく。,她高傲的說話方式令人反感。
N2,な形容詞（N2）,尊大,そんだい,sondai,な形,妄自尊大的,尊大（そんだい）な態度（たいど）で人（ひと）を見下（みくだ）す。,用妄自尊大的態度看不起人。
N2,な形容詞（N2）,不遜,ふそん,fuson,な形,不遜的、狂妄的,上司（じょうし）に対（たい）する不遜（ふそん）な口（くち）の利（き）き方（かた）を注意（ちゅうい）された。,因對上司狂妄的說話方式而被提醒。
N2,な形容詞（N2）,強欲,ごうよく,gōyoku,な形,貪得無厭的,強欲（ごうよく）な商人（しょうにん）が村人（むらびと）を苦（くる）しめた。,貪得無厭的商人使村民受苦。
N2,な形容詞（N2）,貪欲,どんよく,don'yoku,な形,貪婪的、貪得的,彼（かれ）は知識（ちしき）に貪欲（どんよく）で、常（つね）に学（まな）んでいる。,他對知識貪得無厭，總是在學習。
N2,な形容詞（N2）,冷淡,れいたん,reitan,な形,冷淡的,困（こま）っている人（ひと）に冷淡（れいたん）な態度（たいど）を取（と）った。,對有困難的人採取冷淡的態度。
N2,な形容詞（N2）,薄情,はくじょう,hakujō,な形,薄情的,連絡（れんらく）もくれないなんて薄情（はくじょう）な人（ひと）だ。,連個聯絡都沒有，真是薄情的人。
N2,な形容詞（N2）,非情,ひじょう,hijō,な形,無情的、冷酷的,戦争（せんそう）は非情（ひじょう）な現実（げんじつ）を突（つ）きつける。,戰爭讓人直面無情的現實。
N2,な形容詞（N2）,無情,むじょう,mujō,な形,無情的,無情（むじょう）にも雨（あめ）は降（ふ）り続（つづ）いた。,無情地，雨仍持續下著。
N2,な形容詞（N2）,残酷,ざんこく,zankoku,な形,殘酷的,そんな残酷（ざんこく）な仕打（しう）ちは許（ゆる）せない。,那樣殘酷的對待令人無法原諒。
N2,な形容詞（N2）,冷酷,れいこく,reikoku,な形,冷酷的,彼（かれ）は冷酷（れいこく）な判断（はんだん）を下（くだ）した。,他做出了冷酷的判斷。
N2,な形容詞（N2）,過酷,かこく,kakoku,な形,苛刻的、嚴酷的,過酷（かこく）な労働（ろうどう）で体（からだ）を壊（こわ）した。,因嚴酷的勞動而搞壞了身體。
N2,な形容詞（N2）,厳格,げんかく,genkaku,な形,嚴格的,父（ちち）は厳格（げんかく）な人（ひと）で、門限（もんげん）に厳（きび）しい。,父親很嚴格，對門禁很嚴。
N2,な形容詞（N2）,厳正,げんせい,gensei,な形,嚴正的、公正的,審査（しんさ）は厳正（げんせい）に行（おこな）われた。,審查是嚴正地進行的。
N2,な形容詞（N2）,公正,こうせい,kōsei,な形,公正的,審判（しんぱん）には公正（こうせい）な判断（はんだん）が求（もと）められる。,裁判需要公正的判斷。
N2,な形容詞（N2）,厳粛,げんしゅく,genshuku,な形,嚴肅莊嚴的,式典（しきてん）は厳粛（げんしゅく）な雰囲気（ふんいき）で進（すす）んだ。,典禮在莊嚴的氣氛中進行。
N2,な形容詞（N2）,神聖,しんせい,shinsei,な形,神聖的,この山（やま）は神聖（しんせい）な場所（ばしょ）とされている。,這座山被視為神聖的場所。
N2,な形容詞（N2）,荘厳,そうごん,sōgon,な形,莊嚴的,大聖堂（だいせいどう）の荘厳（そうごん）な雰囲気（ふんいき）に圧倒（あっとう）された。,被大教堂莊嚴的氣氛所震撼。
N2,な形容詞（N2）,壮大,そうだい,sōdai,な形,雄偉壯闊的,目（め）の前（まえ）に壮大（そうだい）な景色（けしき）が広（ひろ）がった。,眼前展開了雄偉壯闊的景色。
N2,な形容詞（N2）,雄大,ゆうだい,yūdai,な形,雄偉的,山頂（さんちょう）から雄大（ゆうだい）な自然（しぜん）を眺（なが）めた。,從山頂眺望雄偉的大自然。
N2,な形容詞（N2）,広大,こうだい,kōdai,な形,廣大的,北海道（ほっかいどう）には広大（こうだい）な牧場（ぼくじょう）がある。,北海道有廣大的牧場。
N2,な形容詞（N2）,甚大,じんだい,jindai,な形,巨大的（損害）,台風（たいふう）で農業（のうぎょう）に甚大（じんだい）な被害（ひがい）が出（で）た。,颱風給農業造成了巨大的損害。
N2,な形容詞（N2）,絶大,ぜつだい,zetsudai,な形,極大的,あの歌手（かしゅ）は若者（わかもの）に絶大（ぜつだい）な人気（にんき）がある。,那位歌手在年輕人中有極大的人氣。
N2,な形容詞（N2）,多大,ただい,tadai,な形,極多的、莫大的,皆様（みなさま）には多大（ただい）なご協力（きょうりょく）をいただいた。,承蒙各位極大的協助。
N2,な形容詞（N2）,深刻,しんこく,shinkoku,な形,嚴重的、深刻的,少子化（しょうしか）は深刻（しんこく）な問題（もんだい）になっている。,少子化正成為嚴重的問題。
N2,な形容詞（N2）,切実,せつじつ,setsujitsu,な形,迫切的、切身的,住民（じゅうみん）の願（ねが）いは切実（せつじつ）だ。,居民的願望很迫切。
N2,な形容詞（N2）,痛切,つうせつ,tsūsetsu,な形,痛切的、深切的,自分（じぶん）の力不足（ちからぶそく）を痛切（つうせつ）に感（かん）じた。,深切地感受到自己能力的不足。
N2,な形容詞（N2）,悲惨,ひさん,hisan,な形,悲慘的,事故現場（じこげんば）は悲惨（ひさん）な状況（じょうきょう）だった。,事故現場是悲慘的狀況。
N2,な形容詞（N2）,凄惨,せいさん,seisan,な形,淒慘的,戦場（せんじょう）の凄惨（せいさん）な光景（こうけい）に言葉（ことば）を失（うしな）った。,面對戰場淒慘的景象，說不出話來。
N2,な形容詞（N2）,無残,むざん,muzan,な形,慘不忍睹的,花壇（かだん）が嵐（あらし）で無残（むざん）に荒（あ）らされた。,花圃被暴風雨摧殘得慘不忍睹。
N2,な形容詞（N2）,哀れ,あわれ,aware,な形,可憐的、悲哀的,雨（あめ）に濡（ぬ）れた子猫（こねこ）が哀（あわ）れに見（み）えた。,被雨淋濕的小貓看起來很可憐。
N2,な形容詞（N2）,惨め,みじめ,mijime,な形,悲慘的、狼狽的,大勢（おおぜい）の前（まえ）で失敗（しっぱい）して惨（みじ）めだった。,在眾人面前失敗，覺得很狼狽。
N2,な形容詞（N2）,健気,けなげ,kenage,な形,堅強可嘉的,幼（おさな）い子（こ）が健気（けなげ）に母（はは）を助（たす）けている。,年幼的孩子堅強地幫助著母親。
N2,な形容詞（N2）,殊勝,しゅしょう,shushō,な形,難能可貴的、值得嘉許的,反省（はんせい）するとは殊勝（しゅしょう）な心（こころ）がけだ。,懂得反省是難能可貴的用心。
N2,な形容詞（N2）,謙虚,けんきょ,kenkyo,な形,謙虛的,成功（せいこう）しても謙虚（けんきょ）な姿勢（しせい）を忘（わす）れない。,即使成功也不忘謙虛的態度。
N2,な形容詞（N2）,控えめ,ひかえめ,hikaeme,な形,含蓄的、有節制的,彼女（かのじょ）は控（ひか）えめで、あまり自分（じぶん）の話（はなし）をしない。,她很含蓄，不太談自己的事。
N2,な形容詞（N2）,内向的,ないこうてき,naikōteki,な形,內向的,弟（おとうと）は内向的（ないこうてき）で、人前（ひとまえ）が苦手（にがて）だ。,弟弟很內向，不擅長在人前。
N2,な形容詞（N2）,外向的,がいこうてき,gaikōteki,な形,外向的,姉（あね）は外向的（がいこうてき）で、友達（ともだち）が多（おお）い。,姊姊很外向，朋友很多。
N2,な形容詞（N2）,社交的,しゃこうてき,shakōteki,な形,善於社交的,彼（かれ）は社交的（しゃこうてき）で、誰（だれ）とでもすぐ打（う）ち解（と）ける。,他善於社交，跟誰都能很快熟絡。
N2,な形容詞（N2）,閉鎖的,へいさてき,heisateki,な形,封閉的,あの村（むら）は閉鎖的（へいさてき）で、よそ者（もの）を警戒（けいかい）する。,那個村子很封閉，對外人有戒心。
N2,な形容詞（N2）,排他的,はいたてき,haitateki,な形,排他的,排他的（はいたてき）な考（かんが）え方（かた）は対立（たいりつ）を生（う）む。,排他的想法會產生對立。
N2,な形容詞（N2）,利己的,りこてき,rikoteki,な形,利己的、自私的,利己的（りこてき）な行動（こうどう）は仲間（なかま）の信頼（しんらい）を失（うしな）う。,自私的行為會失去同伴的信任。
N2,な形容詞（N2）,利他的,りたてき,ritateki,な形,利他的,彼（かれ）の利他的（りたてき）な行（おこな）いに多（おお）くの人（ひと）が感動（かんどう）した。,他利他的行為感動了許多人。
N2,な形容詞（N2）,献身的,けんしんてき,kenshinteki,な形,獻身的、奉獻的,看護師（かんごし）は患者（かんじゃ）に献身的（けんしんてき）に尽（つ）くした。,護理師對病患盡心地奉獻。
N2,な形容詞（N2）,情熱的,じょうねつてき,jōnetsuteki,な形,熱情的,彼（かれ）は情熱的（じょうねつてき）に自分（じぶん）の夢（ゆめ）を語（かた）った。,他熱情地講述自己的夢想。
N2,な形容詞（N2）,理知的,りちてき,richiteki,な形,理智的,彼女（かのじょ）は理知的（りちてき）で、冷静（れいせい）に物事（ものごと）を判断（はんだん）する。,她很理智，能冷靜地判斷事情。
N2,な形容詞（N2）,論理的,ろんりてき,ronriteki,な形,邏輯的,論理的（ろんりてき）に説明（せつめい）すれば、相手（あいて）も納得（なっとく）する。,只要有邏輯地說明，對方也會信服。
N2,な形容詞（N2）,合理的,ごうりてき,gōriteki,な形,合理的,この方法（ほうほう）は時間（じかん）を節約（せつやく）できて合理的（ごうりてき）だ。,這個方法能節省時間，很合理。
N2,な形容詞（N2）,非合理,ひごうり,higōri,な形,不合理的,非合理（ひごうり）な慣習（かんしゅう）は見直（みなお）すべきだ。,不合理的慣例應該重新檢討。
N2,な形容詞（N2）,不条理,ふじょうり,fujōri,な形,荒謬的、不合情理的,世（よ）の中（なか）には不条理（ふじょうり）なことも多（おお）い。,世上不合情理的事情也很多。
N2,な形容詞（N2）,理不尽,りふじん,rifujin,な形,蠻不講理的,上司（じょうし）の理不尽（りふじん）な要求（ようきゅう）に腹（はら）が立（た）つ。,對上司蠻不講理的要求感到生氣。
N2,な形容詞（N2）,無茶,むちゃ,mucha,な形,亂來的、荒唐的,一晩（ひとばん）で終（お）わらせるなんて無茶（むちゃ）な話（はなし）だ。,要一晚上完成真是亂來。
N2,な形容詞（N2）,無謀,むぼう,mubō,な形,魯莽的、有勇無謀的,準備（じゅんび）もせず登山（とざん）するのは無謀（むぼう）だ。,不做準備就去登山太魯莽了。
N2,な形容詞（N2）,執拗,しつよう,shitsuyō,な形,執拗的、糾纏不休的,記者（きしゃ）が執拗（しつよう）に質問（しつもん）を繰（く）り返（かえ）した。,記者執拗地反覆提問。
N2,な形容詞（N2）,巧妙,こうみょう,kōmyō,な形,巧妙的,犯人（はんにん）は巧妙（こうみょう）な手口（てぐち）で逃（に）げた。,犯人以巧妙的手法逃走了。
N2,な形容詞（N2）,精巧,せいこう,seikō,な形,精巧的,この模型（もけい）は精巧（せいこう）に作（つく）られている。,這個模型製作得很精巧。
N2,な形容詞（N2）,絶妙,ぜつみょう,zetsumyō,な形,絕妙的,二人（ふたり）の絶妙（ぜつみょう）な連携（れんけい）で点（てん）を取（と）った。,兩人以絕妙的配合得了分。
N2,な形容詞（N2）,軽妙,けいみょう,keimyō,な形,輕鬆詼諧的,司会者（しかいしゃ）の軽妙（けいみょう）な話術（わじゅつ）に会場（かいじょう）が沸（わ）いた。,主持人詼諧的口才讓全場沸騰。
N2,な形容詞（N2）,奇抜,きばつ,kibatsu,な形,奇特新穎的,彼（かれ）の奇抜（きばつ）な発想（はっそう）が注目（ちゅうもく）を集（あつ）めた。,他奇特的想法引起了關注。
N2,な形容詞（N2）,斬新,ざんしん,zanshin,な形,嶄新的、新穎的,この店（みせ）は斬新（ざんしん）なデザインで話題（わだい）だ。,這家店以新穎的設計成為話題。
N2,な形容詞（N2）,画期的,かっきてき,kakkiteki,な形,劃時代的,その発明（はつめい）は画期的（かっきてき）な出来事（できごと）だった。,那項發明是劃時代的大事。
N2,な形容詞（N2）,先進的,せんしんてき,senshinteki,な形,先進的,この国（くに）は環境（かんきょう）技術（ぎじゅつ）が先進的（せんしんてき）だ。,這個國家的環境技術很先進。
N2,な形容詞（N2）,保守的,ほしゅてき,hoshuteki,な形,保守的,祖父（そふ）は考（かんが）え方（かた）が保守的（ほしゅてき）だ。,祖父的想法很保守。
N2,な形容詞（N2）,革新的,かくしんてき,kakushinteki,な形,革新的,革新的（かくしんてき）な技術（ぎじゅつ）が業界（ぎょうかい）を変（か）えた。,革新的技術改變了業界。
N2,な形容詞（N2）,意欲的,いよくてき,iyokuteki,な形,積極進取的,新人（しんじん）は意欲的（いよくてき）に仕事（しごと）に取（と）り組（く）んでいる。,新人積極進取地投入工作。
N2,な形容詞（N2）,精力的,せいりょくてき,seiryokuteki,な形,精力充沛的,監督（かんとく）は精力的（せいりょくてき）に各地（かくち）を回（まわ）っている。,導演精力充沛地跑遍各地。
N2,な形容詞（N2）,活動的,かつどうてき,katsudōteki,な形,活躍的、好動的,彼女（かのじょ）は活動的（かつどうてき）で、じっとしていられない。,她很好動，靜不下來。
N2,な形容詞（N2）,機動的,きどうてき,kidōteki,な形,機動的、靈活的,少人数（しょうにんずう）で機動的（きどうてき）に対応（たいおう）する。,以少數人靈活地應對。
N2,な形容詞（N2）,臨機応変,りんきおうへん,rinkiōhen,な形,隨機應變的,状況（じょうきょう）に応（おう）じて臨機応変（りんきおうへん）に動（うご）く。,視情況隨機應變地行動。
N2,な形容詞（N2）,几帳面,きちょうめん,kichōmen,な形,一絲不苟的、嚴謹的,彼（かれ）は几帳面（きちょうめん）で、いつも約束（やくそく）の時間（じかん）を守（まも）る。,他一絲不苟，總是遵守約定的時間。
N2,な形容詞（N2）,神経質,しんけいしつ,shinkeishitsu,な形,神經質的,兄（あに）は音（おと）に神経質（しんけいしつ）で、すぐ目（め）を覚（さ）ます。,哥哥對聲音很神經質，一下就醒。
N2,な形容詞（N2）,陰気,いんき,inki,な形,陰沉的、憂鬱的,部屋（へや）が暗（くら）いと陰気（いんき）な感（かん）じがする。,房間昏暗就給人陰沉的感覺。
N2,な形容詞（N2）,晴れやか,はれやか,hareyaka,な形,開朗的、晴朗的,合格（ごうかく）して晴（は）れやかな気分（きぶん）だ。,考上了，心情很開朗。
N2,な形容詞（N2）,煌びやか,きらびやか,kirabiyaka,な形,絢爛華麗的,舞台（ぶたい）の衣装（いしょう）は煌（きら）びやかだった。,舞台的服裝絢爛華麗。
N2,な形容詞（N2）,しなやか,しなやか,shinayaka,な形,柔韌的、柔軟優美的,猫（ねこ）はしなやかな体（からだ）で塀（へい）を越（こ）えた。,貓以柔韌的身體翻過了圍牆。
N2,な形容詞（N2）,細やか,こまやか,komayaka,な形,細膩的、體貼入微的,彼女（かのじょ）の細（こま）やかな心遣（こころづか）いに感謝（かんしゃ）した。,感謝她細膩的體貼。
N2,な形容詞（N2）,密か,ひそか,hisoka,な形,暗中的、秘密的,彼（かれ）は密（ひそ）かに転職（てんしょく）の準備（じゅんび）を進（すす）めていた。,他暗中在進行轉職的準備。
N2,な形容詞（N2）,愚か,おろか,oroka,な形,愚蠢的,同（おな）じ過（あやま）ちを繰（く）り返（かえ）すのは愚（おろ）かだ。,重複同樣的過錯是愚蠢的。
N2,な形容詞（N2）,疎か,おろそか,orosoka,な形,疏忽的、馬虎的,基本（きほん）の練習（れんしゅう）を疎（おろそ）かにしてはいけない。,不能疏忽了基本的練習。
N2,な形容詞（N2）,大まか,おおまか,ōmaka,な形,粗略的、大致的,まず大（おお）まかな計画（けいかく）を立（た）てよう。,先擬定一個大致的計畫吧。
N2,な形容詞（N2）,敏感,びんかん,binkan,な形,敏感的,彼女（かのじょ）は流行（りゅうこう）に敏感（びんかん）だ。,她對流行很敏感。
N2,な形容詞（N2）,露骨,ろこつ,rokotsu,な形,露骨的、赤裸裸的,彼（かれ）は露骨（ろこつ）に嫌（いや）な顔（かお）をした。,他露骨地擺出厭惡的表情。
N2,副詞（N2）,予て,かねて,kanete,副,事先；老早以前,予（かね）て希望（きぼう）していた会社（かいしゃ）に就職（しゅうしょく）できた。,進了老早就嚮往的公司。
N2,副詞（N2）,兼ねて,かねて,kanete,副,事先；早就,兼（か）ねて計画（けいかく）していた旅行（りょこう）にやっと行（い）ける。,終於能去早就計畫好的旅行了。
N2,副詞（N2）,予てより,かねてより,kaneteyori,副,從以前就,予（かね）てより噂（うわさ）のあった店（みせ）にようやく入（はい）れた。,終於進了那家老早就傳聞不斷的店。
N2,副詞（N2）,元来,がんらい,ganrai,副,原本；本來,彼（かれ）は元来（がんらい）真面目（まじめ）な性格（せいかく）だ。,他原本就是認真的個性。
N2,副詞（N2）,元々,もともと,motomoto,副,原本；本來,この土地（とち）は元々（もともと）畑（はたけ）だった。,這塊地原本是田地。
N2,副詞（N2）,本来,ほんらい,honrai,副,本來；原本,本来（ほんらい）なら今日（きょう）が締（し）め切（き）りのはずだ。,照理說今天應該是截止日。
N2,副詞（N2）,かつて,かつて,katsute,副,曾經；以前,ここはかつて城（しろ）があった場所（ばしょ）だ。,這裡曾經是有城堡的地方。
N2,副詞（N2）,いまだ,いまだ,imada,副,仍未；至今尚,事故（じこ）の原因（げんいん）はいまだ分（わ）かっていない。,事故的原因至今仍不清楚。
N2,副詞（N2）,未だに,いまだに,imadani,副,至今仍；依然,彼（かれ）からの返事（へんじ）は未（いま）だに来（こ）ない。,他的回覆至今仍未到。
N2,副詞（N2）,もはや,もはや,mohaya,副,已經；為時已晚,もはや後戻（あともど）りはできない。,已經無法回頭了。
N2,副詞（N2）,今や,いまや,imaya,副,如今；現在正是,彼女（かのじょ）は今（いま）や国民的（こくみんてき）なスターだ。,她如今是全民明星。
N2,副詞（N2）,早くも,はやくも,hayakumo,副,早早地；很快就,発売（はつばい）から早（はや）くも売（う）り切（き）れた。,開賣後很快就售罄了。
N2,副詞（N2）,遅くとも,おそくとも,osokutomo,副,最晚；至遲,遅（おそ）くとも五時（ごじ）までには着（つ）きます。,最晚五點前會到。
N2,副詞（N2）,追って,おって,otte,副,隨後；日後,詳細（しょうさい）は追（お）ってご連絡（れんらく）します。,詳情隨後再通知您。
N2,副詞（N2）,追い追い,おいおい,oioi,副,漸漸；逐步,仕事（しごと）は追（お）い追（お）い覚（おぼ）えていけばいい。,工作慢慢學會就好。
N2,副詞（N2）,やがて,やがて,yagate,副,不久；終將,春（はる）が来（く）れば、やがて桜（さくら）も咲（さ）く。,春天一到，不久櫻花也會開。
N2,副詞（N2）,ほどなく,ほどなく,hodonaku,副,不久；沒多久,電車（でんしゃ）はほどなく発車（はっしゃ）します。,電車不久就要發車。
N2,副詞（N2）,じきに,じきに,jikini,副,馬上；很快,薬（くすり）を飲（の）めばじきに治（なお）ります。,吃了藥很快就會好。
N2,副詞（N2）,ゆくゆく,ゆくゆく,yukuyuku,副,將來；未來,ゆくゆくは自分（じぶん）の店（みせ）を持（も）ちたい。,將來想擁有自己的店。
N2,副詞（N2）,あらかじめ,あらかじめ,arakajime,副,事先；預先,あらかじめ資料（しりょう）を用意（ようい）しておいた。,事先準備好了資料。
N2,副詞（N2）,兼ねてから,かねてから,kanetekara,副,從以前就,兼（か）ねてから疑問（ぎもん）に思（おも）っていた。,從以前就一直覺得有疑問。
N2,副詞（N2）,あたかも,あたかも,atakamo,副,宛如；恰似,あたかも本物（ほんもの）のように精巧（せいこう）だ。,宛如真品一般精巧。
N2,副詞（N2）,さながら,さながら,sanagara,副,宛如；簡直像,その光景（こうけい）はさながら絵（え）のようだ。,那景象簡直像幅畫。
N2,副詞（N2）,恰も,あたかも,atakamo,副,恰似；正如,恰（あたか）も夢（ゆめ）を見（み）ているかのようだった。,宛如在做夢一般。
N2,副詞（N2）,言わば,いわば,iwaba,副,可以說；所謂,彼（かれ）は言（い）わばチームの頭脳（ずのう）だ。,他可說是團隊的大腦。
N2,副詞（N2）,いわば,いわば,iwaba,副,可以說；換言之,これはいわば会社（かいしゃ）の顔（かお）だ。,這可說是公司的門面。
N2,副詞（N2）,言うなれば,いうなれば,iunareba,副,說起來；打個比方,言（い）うなれば彼（かれ）は生（い）き字引（じびき）だ。,說起來他就是本活字典。
N2,副詞（N2）,強いて,しいて,shiite,副,勉強；硬要,強（し）いて言（い）えば和食（わしょく）のほうが好（す）きだ。,硬要說的話我比較喜歡日式料理。
N2,副詞（N2）,あえて,あえて,aete,副,敢於；特意,あえて厳（きび）しいことを言（い）わせてもらう。,請容我特意說些嚴厲的話。
N2,副詞（N2）,敢えて,あえて,aete,副,刻意；毅然,敢（あ）えて危険（きけん）な道（みち）を選（えら）んだ。,刻意選了危險的路。
N2,副詞（N2）,ことさら,ことさら,kotosara,副,特意；格外,ことさら大（おお）げさに騒（さわ）ぐ必要（ひつよう）はない。,沒必要特意大驚小怪。
N2,副詞（N2）,殊更,ことさら,kotosara,副,格外；故意,殊更（ことさら）冷（つめ）たい態度（たいど）をとった。,故意擺出格外冷淡的態度。
N2,副詞（N2）,むやみに,むやみに,muyamini,副,胡亂；過度,むやみに他人（たにん）を信用（しんよう）してはいけない。,不可胡亂相信他人。
N2,副詞（N2）,やたらに,やたらに,yatarani,副,胡亂；過分,やたらに間食（かんしょく）をするのは体（からだ）に悪（わる）い。,亂吃零食對身體不好。
N2,副詞（N2）,むしょうに,むしょうに,mushōni,副,無比；莫名地,故郷（こきょう）がむしょうに恋（こい）しくなった。,莫名地非常想念故鄉。
N2,副詞（N2）,一概に,いちがいに,ichigaini,副,一概；籠統,それが悪（わる）いとは一概（いちがい）に言（い）えない。,不能一概地說那是壞事。
N2,副詞（N2）,一様に,いちように,ichiyōni,副,一致；同樣地,参加者（さんかしゃ）は一様（いちよう）に驚（おどろ）いた。,參加者一致地感到驚訝。
N2,副詞（N2）,一律に,いちりつに,ichiritsuni,副,一律；統一,料金（りょうきん）は一律（いちりつ）に千円（せんえん）です。,費用一律一千日圓。
N2,副詞（N2）,概して,がいして,gaishite,副,大致；一般而言,今年（ことし）は概（がい）して天気（てんき）が良（よ）かった。,今年天氣大致不錯。
N2,副詞（N2）,総じて,そうじて,sōjite,副,總的來說,総（そう）じて評判（ひょうばん）は良（よ）かった。,總的來說評價不錯。
N2,副詞（N2）,押しなべて,おしなべて,oshinabete,副,普遍；一律,今年（ことし）の作物（さくもつ）は押（お）しなべて出来（でき）が良（よ）い。,今年的作物普遍收成好。
N2,副詞（N2）,得てして,えてして,eteshite,副,往往；容易,天才（てんさい）は得（え）てして孤独（こどく）だ。,天才往往是孤獨的。
N2,副詞（N2）,ともすれば,ともすれば,tomosureba,副,動不動就；往往,ともすれば怠（なま）けてしまいがちだ。,動不動就容易偷懶。
N2,副詞（N2）,ややもすると,ややもすると,yayamosuruto,副,動輒；往往,ややもすると初心（しょしん）を忘（わす）れがちだ。,往往容易忘記初衷。
N2,副詞（N2）,どうかすると,どうかすると,dōkasuruto,副,有時；一不小心,どうかすると約束（やくそく）を忘（わす）れてしまう。,一不小心就會忘記約定。
N2,副詞（N2）,まかり間違えば,まかりまちがえば,makarimachigaeba,副,萬一出錯,まかり間違（まちが）えば大事故（だいじこ）になる。,萬一出錯就會釀成大事故。
N2,副詞（N2）,あわよくば,あわよくば,awayokuba,副,順利的話；若運氣好,あわよくば優勝（ゆうしょう）も狙（ねら）える。,運氣好的話還能爭取冠軍。
N2,副詞（N2）,どうにかこうにか,どうにかこうにか,dōnikakōnika,副,好不容易；勉勉強強,どうにかこうにか締（し）め切（き）りに間（ま）に合（あ）った。,好不容易趕上了截止期限。
N2,副詞（N2）,曲がりなりにも,まがりなりにも,magarinarinimo,副,好歹；勉強算,曲（ま）がりなりにも仕事（しごと）を終（お）えた。,好歹把工作完成了。
N2,副詞（N2）,即座に,そくざに,sokuzani,副,立即；當場,質問（しつもん）に即座（そくざ）に答（こた）えた。,當場立即回答了問題。
